550,988	-33,46838	
551,193	-27,22547	
551,397	-50,11636	
551,602	58,08968	
551,806	22,71613	
552,011	110,10698	
552,215	51,84739	
552,42	-52,19738	
552,624	76,81627	
552,829	80,97767	
553,033	-45,95433	
553,238	3,98837	
553,442	39,36269	
553,646	12,31187	
553,851	-14,7398	
554,055	124,67127	
554,26	-25,14452	
554,464	164,20171	
554,668	145,47698	
554,872	174,60416	
555,077	301,50443	
555,281	376,38814	
555,485	363,90794	
555,69	457,50541	
555,894	542,7751	
556,098	694,57835	
556,302	702,89566	
556,506	763,19416	
556,71	763,19416	
556,915	844,27964	
557,119	952,38376	
557,323	956,54138	
557,527	1029,29726	
557,731	1249,61384	
557,935	1243,37907	
558,139	1293,25626	
558,343	1299,49075	
558,547	1573,77471	
558,751	1430,40716	
558,955	1413,78369	
559,159	1604,93923	
559,363	1717,12472	
559,567	1679,73074	
559,771	1548,84249	
559,975	1565,46403	
560,179	1478,19831	
560,382	1675,57578	
560,586	1727,51173	
560,79	1521,83199	
560,994	1571,69704	
561,198	1536,37618	
561,402	1584,16297	
561,605	1420,01752	
561,809	1399,23795	
562,013	1536,37618	
562,217	1490,66524	
562,42	1380,53602	
562,624	1552,99789	
562,828	1459,49766	
563,031	1399,23795	
563,235	1372,22395	
563,439	1361,83378	
563,642	1378,45801	
563,846	1322,35026	
564,049	1326,50648	
564,253	1353,52157	
564,456	1407,54983	
564,66	1374,30197	
564,863	1257,92681	
565,067	1363,91182	
565,27	1232,98771	
565,474	1347,28738	
565,677	1218,43965	
565,881	1380,53602	
566,084	1241,30081	
566,288	1272,47437	
566,491	1295,33442	
566,694	1255,84858	
566,898	1270,39616	
567,101	1434,56299	
567,304	1274,55257	
567,508	1220,51795	
567,711	1307,80335	
567,914	1253,77034	
568,118	1230,90943	
568,321	1268,31794	
568,524	1420,01752	
568,727	1401,31593	
568,93	1361,83378	
569,134	1166,4807	
569,337	1172,71591	
569,54	1370,14592	
569,743	1318,19402	
569,946	1245,45733	
570,149	1363,91182	
570,352	1345,20931	
570,555	1245,45733	
570,758	1297,41259	
570,962	1316,11589	
571,165	1311,95963	
571,368	1174,7943	
571,571	1469,88695	
571,774	1336,89698	
571,976	1301,56891	
572,179	1474,04264	
572,382	1438,71881	
